Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
2018,2,5,26,6,2018/5/26,AA,AA_CODESHARE,19805,AA,4241,,,,,AX,20237,AX,N842HK,4241,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1726,,,,,,1700-1759,,,,,1923,,,,,,1900-1959,1,B,0,117,,,1,427,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,27,7,2018/5/27,AA,AA_CODESHARE,19805,AA,4241,,,,,AX,20237,AX,N836HK,4241,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1726,1826,60,60,1,4,1700-1759,10,1836,1956,17,1923,2013,50,50,1,3,1900-1959,0,,0,117,107,80,1,427,2,47,0,0,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,4,5,2018/5/4,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N613AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1303,-2,0,0,-1,1300-1359,14,1317,1400,5,1430,1405,-25,0,0,-2,1400-1459,0,,0,85,62,43,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,5,6,2018/5/5,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N842HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1301,-4,0,0,-1,1300-1359,13,1314,1356,4,1430,1400,-30,0,0,-2,1400-1459,0,,0,85,59,42,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,6,7,2018/5/6,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N615AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1319,14,14,0,0,1300-1359,69,1428,1510,10,1430,1520,50,50,1,3,1400-1459,0,,0,85,121,42,1,213,1,14,0,36,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,7,1,2018/5/7,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N618AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1414,69,69,1,4,1300-1359,22,1436,1523,8,1430,1531,61,61,1,4,1400-1459,0,,0,85,77,47,1,213,1,0,0,0,0,61,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,8,2,2018/5/8,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N832HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1255,-10,0,0,-1,1300-1359,24,1319,1410,8,1430,1418,-12,0,0,-1,1400-1459,0,,0,85,83,51,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,9,3,2018/5/9,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N835HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1300,-5,0,0,-1,1300-1359,26,1326,1414,8,1430,1422,-8,0,0,-1,1400-1459,0,,0,85,82,48,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,10,4,2018/5/10,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N606AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1300,-5,0,0,-1,1300-1359,33,1333,1433,11,1430,1444,14,14,0,0,1400-1459,0,,0,85,104,60,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,11,5,2018/5/11,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N610AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1319,14,14,0,0,1300-1359,32,1351,1436,5,1430,1441,11,11,0,0,1400-1459,0,,0,85,82,45,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,12,6,2018/5/12,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N615AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1309,4,4,0,0,1300-1359,12,1321,1403,11,1430,1414,-16,0,0,-2,1400-1459,0,,0,85,65,42,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,13,7,2018/5/13,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N619AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1303,-2,0,0,-1,1300-1359,36,1339,1422,10,1430,1432,2,2,0,0,1400-1459,0,,0,85,89,43,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,14,1,2018/5/14,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N605KS,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1300,-5,0,0,-1,1300-1359,19,1319,1402,8,1430,1410,-20,0,0,-2,1400-1459,0,,0,85,70,43,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,15,2,2018/5/15,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N616AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1306,1,1,0,0,1300-1359,47,1353,1439,3,1430,1442,12,12,0,0,1400-1459,0,,0,85,96,46,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,16,3,2018/5/16,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N832HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1308,3,3,0,0,1300-1359,55,1403,1446,10,1430,1456,26,26,1,1,1400-1459,0,,0,85,108,43,1,213,1,0,0,23,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,17,4,2018/5/17,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N610AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1300,-5,0,0,-1,1300-1359,23,1323,1415,9,1430,1424,-6,0,0,-1,1400-1459,0,,0,85,84,52,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,18,5,2018/5/18,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N606AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1301,-4,0,0,-1,1300-1359,26,1327,1413,8,1430,1421,-9,0,0,-1,1400-1459,0,,0,85,80,46,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,19,6,2018/5/19,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N612AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1333,28,28,1,1,1300-1359,14,1347,1429,10,1430,1439,9,9,0,0,1400-1459,0,,0,85,66,42,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,20,7,2018/5/20,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N613AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1304,-1,0,0,-1,1300-1359,15,1319,1407,8,1430,1415,-15,0,0,-1,1400-1459,0,,0,85,71,48,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,21,1,2018/5/21,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N623AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1255,-10,0,0,-1,1300-1359,38,1333,1418,8,1430,1426,-4,0,0,-1,1400-1459,0,,0,85,91,45,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,22,2,2018/5/22,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N606AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1304,-1,0,0,-1,1300-1359,11,1315,1358,6,1430,1404,-26,0,0,-2,1400-1459,0,,0,85,60,43,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,23,3,2018/5/23,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N619AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1255,1449,114,114,1,7,1200-1259,21,1510,1817,13,1430,1830,,,,,1400-1459,0,,1,95,,,1,213,1,,,,,,,,,1,1,221,240,0,PVD,14307,1430705,1640,56,56,1736,N619AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,24,4,2018/5/24,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N610AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1410,65,65,1,4,1300-1359,34,1444,1529,16,1430,1545,75,75,1,5,1400-1459,0,,0,85,95,45,1,213,1,0,0,10,0,65,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,25,5,2018/5/25,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N612AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1308,3,3,0,0,1300-1359,10,1318,1411,6,1430,1417,-13,0,0,-1,1400-1459,0,,0,85,69,53,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,26,6,2018/5/26,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N842HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1303,-2,0,0,-1,1300-1359,15,1318,1358,6,1430,1404,-26,0,0,-2,1400-1459,0,,0,85,61,40,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,27,7,2018/5/27,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N836HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1305,0,0,0,0,1300-1359,26,1331,1428,12,1430,1440,10,10,0,0,1400-1459,0,,0,85,95,57,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,28,1,2018/5/28,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N611AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1313,8,8,0,0,1300-1359,20,1333,1419,9,1430,1428,-2,0,0,-1,1400-1459,0,,0,85,75,46,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,29,2,2018/5/29,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N836HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1301,-4,0,0,-1,1300-1359,26,1327,1418,5,1430,1423,-7,0,0,-1,1400-1459,0,,0,85,82,51,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,30,3,2018/5/30,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N836HK,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1301,-4,0,0,-1,1300-1359,28,1329,1420,8,1430,1428,-2,0,0,-1,1400-1459,0,,0,85,87,51,1,213,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,31,4,2018/5/31,AA,AA_CODESHARE,19805,AA,4255,,,,,AX,20237,AX,N623AE,4255,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1308,3,3,0,0,1300-1359,78,1426,1522,23,1430,1545,75,75,1,5,1400-1459,0,,0,85,157,56,1,213,1,3,0,72,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,27,7,2018/5/27,AA,AA_CODESHARE,19805,AA,4260,,,,,AX,20237,AX,N616AE,4260,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,815,1025,130,130,1,8,0800-0859,21,1046,1154,11,959,1205,126,126,1,8,0900-0959,0,,0,104,100,68,1,427,2,0,0,126,0,0,826,21,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,28,1,2018/5/28,AA,AA_CODESHARE,19805,AA,4260,,,,,AX,20237,AX,N607AE,4260,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,815,800,-15,0,0,-1,0800-0859,33,833,1001,13,959,1014,15,15,1,1,0900-0959,0,,0,104,134,88,1,427,2,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,4,5,2018/5/4,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N613AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1726,-6,0,0,-1,1700-1759,44,1810,1901,9,1900,1910,10,10,0,0,1900-1959,0,,0,88,104,51,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,7,1,2018/5/7,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N618AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1747,15,15,1,1,1700-1759,24,1811,1903,8,1900,1911,11,11,0,0,1900-1959,0,,0,88,84,52,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,8,2,2018/5/8,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N832HK,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1720,-12,0,0,-1,1700-1759,14,1734,1815,8,1900,1823,-37,0,0,-2,1900-1959,0,,0,88,63,41,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,9,3,2018/5/9,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N835HK,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1738,6,6,0,0,1700-1759,44,1822,1903,10,1900,1913,13,13,0,0,1900-1959,0,,0,88,95,41,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,10,4,2018/5/10,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N606AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1747,15,15,1,1,1700-1759,47,1834,1923,41,1900,2004,64,64,1,4,1900-1959,0,,0,88,137,49,1,187,1,0,0,64,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,11,5,2018/5/11,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N610AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1745,13,13,0,0,1700-1759,21,1806,1856,17,1900,1913,13,13,0,0,1900-1959,0,,0,88,88,50,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,14,1,2018/5/14,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N605KS,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1733,1,1,0,0,1700-1759,32,1805,1848,10,1900,1858,-2,0,0,-1,1900-1959,0,,0,88,85,43,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,15,2,2018/5/15,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N618AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,,,,,,1700-1759,,,,,1900,,,,,,1900-1959,1,B,0,88,,,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,16,3,2018/5/16,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N832HK,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1757,25,25,1,1,1700-1759,40,1837,1925,14,1900,1939,39,39,1,2,1900-1959,0,,0,88,102,48,1,187,1,0,0,14,0,25,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,17,4,2018/5/17,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N610AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1726,-6,0,0,-1,1700-1759,25,1751,1832,11,1900,1843,-17,0,0,-2,1900-1959,0,,0,88,77,41,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,18,5,2018/5/18,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N606AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1726,-6,0,0,-1,1700-1759,30,1756,1901,8,1900,1909,9,9,0,0,1900-1959,0,,0,88,103,65,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,21,1,2018/5/21,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N623AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1730,-2,0,0,-1,1700-1759,32,1802,1852,7,1900,1859,-1,0,0,-1,1900-1959,0,,0,88,89,50,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,22,2,2018/5/22,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N606AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1807,35,35,1,2,1700-1759,16,1823,1907,15,1900,1922,22,22,1,1,1900-1959,0,,0,88,75,44,1,187,1,0,22,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,23,3,2018/5/23,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N619AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,2037,185,185,1,12,1700-1759,54,2131,2220,13,1900,2233,213,213,1,12,1900-1959,0,,0,88,116,49,1,187,1,0,0,28,0,185,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,24,4,2018/5/24,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N610AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1820,48,48,1,3,1700-1759,25,1845,1927,8,1900,1935,35,35,1,2,1900-1959,0,,0,88,75,42,1,187,1,15,0,0,0,20,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,25,5,2018/5/25,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N612AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1832,60,60,1,4,1700-1759,28,1900,1941,13,1900,1954,54,54,1,3,1900-1959,0,,0,88,82,41,1,187,1,54,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,28,1,2018/5/28,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N611AE,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1741,9,9,0,0,1700-1759,29,1810,1913,11,1900,1924,24,24,1,1,1900-1959,0,,0,88,103,63,1,187,1,1,0,15,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,29,2,2018/5/29,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N836HK,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1742,10,10,0,0,1700-1759,16,1758,1848,6,1900,1854,-6,0,0,-1,1900-1959,0,,0,88,72,50,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,5,30,3,2018/5/30,AA,AA_CODESHARE,19805,AA,4294,,,,,AX,20237,AX,N836HK,4294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1732,1728,-4,0,0,-1,1700-1759,20,1748,1833,14,1900,1847,-13,0,0,-1,1900-1959,0,,0,88,79,45,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
